STU_ID,X1TXMTSCOR,X1PAREDU,X1SES,X1MTHINT,X1SCIINT,X2TXMTSCOR,X2PAREDU,X2BEHAVEIN,X2MTHINT_R,X2SCIINT,X3TGPAHIMTH,X3TGPAHISCI,X3TGPAACAD,X3TGPASTEM,X4X2SES,X5GPAALL,S1GOODGRADES,S1HRMHOMEWK,S1HRSHOMEWK,S1HROTHHOMWK,S1HRACTIVITY,S1HRTV,S1HRVIDEO,S1HRONLINE,S2LATESCH,S2ABSENT,S2WOHWDN,S2WOPAPER,S2WOBOOKS,S2SKIPCLASS,S2INSCHSUSP,S2OUTSCHSUSP,S2DISCIPLINE,S2EXPELLED,S2ARRESTED,S2JUVHOME,A1SCHCONTROL,A1MTHSCIFAIR,A1MSSUMMER,A1MSAFTERSCH,A1MSMENTOR,A1MSSPEAKER,A1MSFLDTRIP,A1MSPRGMS,A1HRTEACHERS,A1HRSTUDENT,A1TCHRABSENT,A1PRNTINV,A1UNPREP,A1HEALTH,A1RESOURCES,C1PLANPARENT,C1SIGNOFF
29450,68.0285,3,-0.1652,-0.18,-0.56,66.4307,4,-1.08,-9.0,-9.0,3.0,2.0,2.5,2.5,0.1184,1,1,1,3,2,1,1,1,2,2,2,4,5,2,1,1,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1
29451,62.2293,4,0.7474,0.87,-0.28,60.6705,5,-9.0,0.61,-0.4,3.0,3.0,3.5,3.5,0.374,3,2,2,2,2,4,3,1,2,1,-9,2,1,1,1,1,-7,-7,-7,-7,-7,1,0,0,1,0,1,1,1,10,10,2,3,3,1,1,-7,-7
29454,52.0092,2,-0.9072,-0.96,-0.67,57.5458,3,0.59,-0.21,-9.0,3.5,3.5,4.0,3.5,-0.0825,3,2,1,2,1,1,2,2,3,2,4,1,1,1,1,1,-7,-7,-7,-7,-7,1,0,1,0,0,1,1,1,2,10,1,1,1,1,1,1,1
29455,48.4878,2,0.0275,-1.03,-7.0,42.3935,2,0.74,-0.6,0.69,3.0,2.5,2.0,2.5,-0.1723,2,2,2,-7,3,3,5,-9,1,2,3,1,1,1,1,1,-7,-7,-7,-7,-7,2,0,0,1,0,1,1,1,5,5,1,2,2,2,1,1,1
29457,48.3401,5,1.0685,2.08,-0.23,56.2161,6,0.59,1.38,0.29,2.5,4.0,3.5,3.5,1.1949,2,1,2,2,2,3,2,1,3,2,4,1,1,1,1,1,-7,-7,-7,-7,-7,1,1,0,1,1,1,0,1,10,10,1,2,3,1,4,-8,-8
29460,50.0189,5,0.7814,0.57,-0.23,43.0252,6,-9.0,-1.0,0.27,2.0,2.0,2.5,2.0,0.7175,2,1,1,1,1,2,1,2,-9,3,4,3,1,1,2,-9,-7,-7,-7,-7,-7,1,0,1,0,0,0,1,1,8,8,1,3,2,2,2,1,1
29462,58.6364,2,-1.3419,-0.64,0.82,49.5556,2,-1.09,-0.85,1.44,1.0,1.5,1.5,1.5,-1.235,1,2,4,3,2,3,3,1,3,5,2,4,2,1,3,1,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,0,-7
29463,34.2688,2,-0.7751,-7.0,0.54,41.2058,2,0.17,-0.46,-7.0,2.0,2.0,2.0,2.0,-0.7549,0,2,-7,1,2,2,1,1,2,2,1,1,3,2,1,1,-7,-7,-7,-7,-7,1,1,1,1,0,0,1,1,5,5,2,3,3,1,3,1,1
29466,60.0187,7,1.4842,0.49,0.06,52.8386,7,-0.46,-1.0,0.33,1.0,2.5,3.0,2.5,0.7245,2,1,1,1,1,2,2,1,2,5,2,2,1,3,1,1,-7,-7,-7,-7,-7,1,0,0,1,1,1,1,0,5,6,2,2,2,1,2,1,1
29467,58.8407,5,1.1565,1.34,-2.26,52.2068,6,0.4,0.31,0.19,3.5,2.0,2.5,2.5,1.5177,0,1,2,2,2,1,1,1,2,1,3,2,1,2,1,1,-7,-7,-7,-7,-7,2,1,1,1,1,0,0,1,5,5,1,1,1,1,1,-7,-7
29468,48.2173,4,0.5654,-0.96,-0.6,52.2201,5,-0.12,-0.85,0.61,2.0,1.5,2.0,1.5,0.7006,1,3,1,1,1,2,5,1,1,3,3,3,1,1,2,1,-7,-7,-7,-7,-7,1,1,1,1,1,1,1,1,4,4,2,2,2,2,2,1,1
29470,56.1329,5,1.2394,1.69,1.71,61.417,6,0.42,1.1,0.97,2.0,3.0,3.0,2.5,0.9911,1,1,1,2,2,4,2,1,3,2,3,1,1,1,2,1,-7,-7,-7,-7,-7,2,1,1,0,0,1,0,0,3,3,1,2,3,1,1,1,0
29471,50.1552,4,0.811,-0.16,0.16,40.2684,5,0.55,-0.6,1.08,-8.0,-8.0,-8.0,-8.0,0.7353,2,1,1,2,2,2,2,2,4,1,2,2,1,2,1,1,-7,-7,-7,-7,-7,1,0,1,1,0,1,1,1,10,10,3,2,3,2,3,1,0
29473,53.9311,5,1.0271,-1.01,0.16,51.3001,6,0.73,-1.24,-0.76,3.0,3.0,3.0,3.0,1.0925,2,1,1,1,2,2,2,1,3,1,3,2,1,1,1,1,-7,-7,-7,-7,-7,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1
29474,-8.0,-8,-8.0,-8.0,-8.0,54.1871,4,0.87,-0.45,1.71,3.0,3.5,3.5,3.5,0.2776,2,-8,-8,-8,-8,-8,-8,-8,-8,1,2,2,1,1,1,1,-7,-7,-7,-7,-7,1,0,0,0,0,0,0,1,15,3,2,2,2,2,2,-7,-7
29475,43.7689,2,-0.0924,1.34,-0.66,43.3855,2,-0.55,-0.21,-7.0,3.0,2.0,2.5,2.5,-0.0251,1,1,2,2,1,2,2,1,6,3,5,2,1,2,2,1,-7,-7,-7,-7,-7,1,1,1,1,1,1,1,1,5,5,1,1,2,1,1,1,0
29479,58.3647,3,0.3344,0.49,0.15,56.0346,4,-9.0,1.38,-0.04,3.0,3.5,3.0,3.0,0.785,3,1,2,1,1,1,1,1,3,3,2,2,2,1,1,-9,-7,-7,-7,-7,-7,2,1,1,1,0,1,1,1,10,10,1,2,3,1,3,1,0
29482,50.1807,3,-0.1089,0.19,1.26,49.6803,5,-0.63,0.44,-7.0,2.0,2.0,3.5,2.5,0.1969,1,1,2,2,2,3,2,2,4,2,3,2,3,2,2,1,-7,-7,-7,-7,-7,2,0,1,0,0,1,1,1,2,4,1,1,2,3,3,0,-7
29483,51.7138,3,-0.5434,0.59,-0.6,53.1633,6,0.37,2.17,1.44,3.5,2.5,3.5,3.5,0.572,0,2,2,1,2,4,1,1,1,1,3,1,3,1,1,1,-7,-7,-7,-7,-7,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-7,-7
29485,48.258,3,0.06,-1.49,0.56,37.8796,4,-0.24,-1.89,-7.0,1.5,3.0,2.5,3.0,0.4336,1,2,1,2,2,1,1,1,4,2,4,3,1,1,2,1,-7,-7,-7,-7,-7,1,0,0,0,0,0,1,1,10,10,3,3,2,2,2,1,1
29487,55.5687,7,2.3261,-0.18,-0.28,64.2224,7,-1.38,0.59,0.34,2.0,2.0,2.5,2.5,1.6267,2,1,2,2,4,6,5,3,1,3,2,4,2,2,4,1,-7,-7,-7,-7,-7,1,1,1,0,0,1,1,1,2,8,2,2,2,1,1,1,1
29492,70.6063,-8,0.76,1.71,0.99,-8.0,-8,-8.0,-8.0,-8.0,4.0,2.5,4.0,3.5,-8.0,3,1,2,1,2,6,2,1,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1,1,1,1,1,1,1,5,5,1,1,1,1,1,1,0
29496,58.0996,-8,-0.097,0.57,-7.0,47.0645,4,0.55,-0.2,-0.4,1.5,2.0,2.0,2.0,0.3445,0,1,1,-7,1,1,3,1,5,2,3,2,1,1,1,1,-7,-7,-7,-7,-7,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-7,-7
29497,65.2802,4,0.7407,-0.18,-1.0,64.6136,5,0.61,1.1,-1.88,2.5,3.5,3.5,3.5,1.2011,2,1,1,1,2,6,1,1,2,1,5,1,1,1,1,1,-7,-7,-7,-7,-7,1,0,0,1,0,1,1,0,4,5,1,1,2,1,-9,-7,-7
29498,50.6487,2,-0.0197,0.49,-7.0,48.2984,2,0.53,0.05,0.93,2.0,3.0,3.0,2.5,0.0796,0,1,3,-7,2,3,2,1,4,3,2,2,1,1,1,1,-7,-7,-7,-7,-7,1,1,1,1,1,1,1,1,5,15,2,2,2,1,3,1,1
29499,61.1011,5,1.4704,-0.54,-9.0,55.8127,6,0.2,-0.85,0.61,2.0,2.5,2.0,2.5,1.4818,2,2,1,1,2,1,2,1,2,2,2,3,1,2,1,1,-7,-7,-7,-7,-7,2,0,0,0,0,1,1,0,6,3,2,1,2,1,1,1,0
29502,44.4792,4,-0.1276,0.19,0.16,54.0997,5,1.21,1.13,-0.4,3.0,3.0,3.0,3.0,0.0739,2,2,1,1,2,1,1,1,6,1,1,1,1,1,1,1,-7,-7,-7,-7,-7,1,0,0,0,0,0,0,0,6,2,3,3,3,2,1,1,0
29503,63.6582,-8,0.4947,1.05,-0.28,69.6052,5,-0.35,1.13,-1.14,3.0,3.5,3.0,3.0,0.2455,3,1,1,1,3,3,1,1,2,2,1,5,1,3,1,1,-7,-7,-7,-7,-7,2,1,0,1,0,1,1,1,8,4,1,2,1,1,1,-8,-8
29505,59.5576,-8,1.0012,-1.98,1.7,51.8076,4,0.19,0.19,-0.8,4.0,3.0,3.5,3.5,-0.0996,2,1,3,2,5,3,4,1,6,2,3,4,1,1,1,1,-7,-7,-7,-7,-7,1,1,1,0,0,1,0,1,10,5,1,1,1,1,-9,-7,-7
29507,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8,-8.0,-8.0,-8.0,3.5,3.0,3.5,3.5,-8.0,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8
29508,54.0124,4,0.8559,0.49,1.32,53.4779,5,0.7,-0.2,-1.14,2.0,3.0,2.5,2.5,0.7655,1,1,1,2,2,3,1,2,1,2,2,2,1,1,1,1,-7,-7,-7,-7,-7,1,0,0,1,0,1,1,0,4,5,1,1,2,1,-9,-7,-7
29509,63.903,5,0.5672,0.92,1.25,56.3276,6,0.27,-7.0,0.7,2.5,3.0,2.5,2.5,0.1814,1,1,2,2,1,2,1,1,2,1,3,1,1,2,2,1,-7,-7,-7,-7,-7,2,1,0,1,1,1,0,1,15,5,1,1,1,1,1,-7,-7
29511,62.193,-8,-0.1653,0.85,0.54,57.1222,4,0.89,1.75,1.71,3.5,3.0,3.5,4.0,0.191,1,1,2,2,3,3,1,6,4,2,2,1,1,1,1,1,-7,-7,-7,-7,-7,1,1,1,1,0,1,1,1,8,10,2,4,2,1,1,-7,-7
29516,65.6635,5,1.1559,0.19,1.27,-8.0,-8,-8.0,-8.0,-8.0,3.0,4.0,4.0,4.0,-8.0,2,1,2,2,3,2,1,1,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,1,0,1,1,1,1,1,6,3,1,2,1,1,3,1,1
29517,36.2295,-8,0.4113,-0.34,1.31,42.5682,4,0.37,-0.99,-7.0,2.0,1.5,2.5,1.0,0.267,1,2,2,1,2,1,2,1,2,1,2,3,1,2,1,1,-7,-7,-7,-7,-7,2,1,1,0,0,1,1,1,2,5,1,1,1,1,1,1,1
29520,55.8865,4,1.1947,-0.16,1.32,54.6269,5,0.38,-0.2,0.34,2.0,3.0,2.5,2.5,1.2866,1,2,1,1,2,1,1,1,2,3,3,2,1,1,1,1,-7,-7,-7,-7,-7,2,0,1,0,0,1,1,1,2,6,2,1,2,2,3,1,1
29523,46.0479,2,0.0502,0.57,0.16,64.0908,2,1.21,-7.0,-7.0,-8.0,-8.0,-8.0,-8.0,-0.0004,2,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,-7,-7,-7,-7,-7,2,0,1,0,1,1,1,1,-9,2,1,2,2,1,2,1,1
29525,82.1876,7,2.1748,0.93,0.86,79.1454,7,0.22,0.22,0.65,4.0,4.0,4.0,4.0,0.7497,3,1,2,1,1,1,2,1,1,4,2,1,1,2,1,1,-7,-7,-7,-7,-7,1,1,1,1,1,1,1,1,5,5,1,1,2,1,1,1,0
29527,-8.0,-8,-8.0,-8.0,-8.0,52.723,7,0.7,0.19,-0.52,2.5,4.0,3.5,3.0,0.8316,3,-8,-8,-8,-8,-8,-8,-8,-8,2,2,2,1,1,1,1,-7,-7,-7,-7,-7,1,1,1,1,1,0,0,0,15,4,3,1,1,1,2,-8,-8
29529,42.5053,4,0.9578,-9.0,-9.0,53.0475,5,-3.7,1.35,-7.0,1.0,3.0,2.0,2.0,0.4579,2,-9,1,1,1,1,1,1,6,5,2,5,5,5,4,1,-7,-7,-7,-7,-7,1,1,1,1,0,1,1,1,10,3,2,4,3,1,2,1,0
29530,49.2942,3,-0.1486,0.19,-0.67,48.1818,4,0.87,-0.6,-1.07,2.0,2.5,3.0,2.5,0.0433,1,2,1,1,1,6,2,1,3,1,2,2,1,1,1,1,-7,-7,-7,-7,-7,1,0,0,0,0,0,1,1,5,3,1,2,3,1,2,1,1
29532,50.3327,3,-0.0508,-0.18,-1.83,53.7996,5,-1.87,-0.6,-1.14,1.0,3.0,3.0,2.5,0.4033,2,1,1,1,1,1,5,2,4,3,2,5,2,3,3,2,-7,-7,-7,-7,-7,1,1,0,1,0,0,1,1,10,10,2,3,2,1,1,-7,-7
29533,51.6311,3,1.0058,2.08,1.7,54.5184,4,0.91,2.17,1.08,3.0,2.5,3.5,3.5,0.6018,2,1,1,1,1,1,2,1,3,1,3,1,1,1,1,1,-7,-7,-7,-7,-7,2,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1
29536,58.2206,-8,0.9012,-0.96,0.48,-8.0,-8,-8.0,-8.0,-8.0,3.0,2.5,3.0,3.0,-8.0,1,1,1,1,1,1,6,2,4,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,1,1,1,1,0,0,1,5,5,1,1,1,1,1,-7,-7
29538,41.8243,5,0.8683,-1.01,-1.07,50.4233,6,0.71,0.59,-0.04,1.0,2.0,2.0,1.5,0.8382,1,1,2,1,2,1,2,1,2,3,2,1,1,1,1,1,-7,-7,-7,-7,-7,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1
29541,50.0704,3,0.0641,0.96,-0.67,50.9529,4,-1.15,-7.0,0.34,4.0,3.0,3.0,3.0,0.722,1,2,1,1,1,1,2,1,3,4,1,4,1,4,2,1,-7,-7,-7,-7,-7,1,0,0,1,1,0,0,0,5,5,2,2,3,2,3,1,1
29545,62.6741,7,1.5122,0.55,-1.0,58.3792,7,0.4,-0.99,-0.47,1.5,2.5,3.0,2.5,1.1762,1,1,1,1,2,3,1,1,1,1,3,2,1,2,1,1,-7,-7,-7,-7,-7,2,0,0,0,1,0,1,1,10,10,-9,1,1,1,1,-7,-7
29548,66.2871,4,0.6833,0.2,0.16,-8.0,-8,-8.0,-8.0,-8.0,2.5,3.0,3.5,3.5,-8.0,1,2,2,2,2,4,2,1,2,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,1,0,1,1,1,1,1,6,3,1,2,1,1,3,1,1
29551,57.8311,4,1.1615,0.86,-1.05,58.4213,5,0.52,0.56,-0.04,3.0,4.0,3.0,3.0,1.305,1,1,1,1,1,3,4,3,2,2,2,3,1,1,1,1,-7,-7,-7,-7,-7,1,0,1,0,0,0,1,1,8,5,1,2,3,1,1,0,-7
29554,61.4461,4,0.7564,-1.01,0.16,56.3434,4,0.11,0.44,0.61,2.5,3.0,3.5,3.0,-0.034,3,2,3,1,3,4,1,1,1,2,2,2,2,2,1,1,-7,-7,-7,-7,-7,1,0,1,0,1,1,1,1,8,10,1,2,3,2,2,-7,-7
29557,59.132,2,-0.6116,0.19,-1.4,35.5389,2,-0.51,-7.0,-7.0,1.0,1.0,1.5,1.5,-0.8323,0,2,1,1,2,1,1,1,1,3,3,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,3,2,3,3,3,3,1,1
29558,-8.0,2,-8.0,-8.0,-8.0,51.1136,4,0.89,-9.0,-9.0,-8.0,-8.0,-8.0,-8.0,-0.3807,1,-8,-8,-8,-8,-8,-8,-8,-8,2,2,1,1,1,1,1,-7,-7,-7,-7,-7,1,1,0,1,1,1,0,1,30,15,1,3,3,1,3,1,0
29559,48.6095,-8,0.6102,0.49,-0.67,46.1827,6,0.76,-0.6,-0.4,3.5,3.5,3.0,3.5,0.8418,2,1,1,2,2,3,3,1,1,1,4,1,1,1,1,1,-7,-7,-7,-7,-7,1,0,0,0,0,0,0,1,15,3,2,2,2,2,2,-7,-7
29562,49.4231,3,0.0232,0.96,1.31,51.8065,4,0.41,-0.2,0.34,1.0,1.5,2.0,2.0,-0.0079,1,1,1,2,4,4,1,1,3,2,4,2,1,1,1,1,-7,-7,-7,-7,-7,1,0,0,0,0,0,0,0,20,2,1,1,2,2,3,1,0
29563,34.781,-8,-0.8967,-0.74,-7.0,48.3602,2,1.21,-9.0,-7.0,1.0,3.0,2.5,2.5,0.0748,1,1,5,-7,6,3,3,-9,4,1,1,1,1,1,1,1,-7,-7,-7,-7,-7,1,0,0,0,0,1,1,0,10,5,1,3,3,1,1,-8,-8
29564,54.0447,7,1.4051,-1.38,-7.0,62.759,7,1.06,-7.0,0.19,2.0,3.0,3.0,2.5,1.1955,1,1,3,-7,2,2,1,1,1,1,2,1,1,1,1,1,-7,-7,-7,-7,-7,1,0,1,0,0,1,1,1,12,5,2,2,2,2,2,1,1
29569,52.9634,2,0.215,0.29,1.71,54.8229,2,0.23,0.96,-0.47,3.0,3.5,3.5,3.5,-0.6076,1,1,1,2,1,1,2,1,1,3,4,2,1,1,1,1,-7,-7,-7,-7,-7,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,1
29571,57.1821,3,0.4092,0.57,-7.0,46.8671,4,0.55,-7.0,0.31,2.5,3.0,2.5,2.5,0.2015,1,2,2,-7,1,1,3,2,2,2,3,2,1,1,1,1,-7,-7,-7,-7,-7,1,0,0,0,0,0,1,1,5,2,2,3,2,1,2,1,1
29572,52.964,4,-0.4103,0.87,0.54,60.1296,5,0.29,0.32,-0.45,1.5,2.0,2.5,2.5,0.2163,1,1,2,2,2,2,3,1,1,2,2,1,2,2,1,1,-7,-7,-7,-7,-7,1,1,0,0,1,0,1,0,3,4,1,2,2,1,2,1,1
29573,63.618,-8,0.4924,0.87,-0.61,61.1928,5,0.54,0.96,0.61,4.0,3.0,3.5,3.5,0.5306,2,1,2,2,2,2,4,1,2,4,2,1,1,1,1,1,-7,-7,-7,-7,-7,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,1,0
29575,46.8034,-8,-0.8845,0.19,-9.0,53.5061,1,-4.16,0.21,-7.0,2.0,1.5,2.0,2.0,-1.2625,0,2,2,2,1,1,3,3,2,5,3,5,5,5,5,1,-7,-7,-7,-7,-7,1,1,1,0,0,0,1,1,20,2,1,2,3,2,1,0,-7
29576,30.519,3,0.5577,-1.98,-0.6,53.9381,2,0.55,-7.0,0.23,1.5,2.0,1.5,2.0,0.3663,1,2,2,2,3,2,5,4,3,2,3,2,1,1,1,1,-7,-7,-7,-7,-7,1,1,1,0,0,1,0,0,6,6,1,3,3,2,4,1,1
29577,58.7706,5,1.5368,0.96,0.49,62.445,6,0.48,0.32,0.34,4.0,4.0,3.0,3.0,0.8546,1,1,2,2,4,4,1,1,3,2,1,4,1,1,1,1,-7,-7,-7,-7,-7,2,1,1,0,1,1,1,1,20,4,2,1,2,1,1,-7,-7
29578,46.6208,4,0.3709,-0.34,-0.28,52.3557,2,-0.52,-1.39,-2.24,2.5,2.5,2.5,2.0,-0.3292,3,1,1,1,2,3,2,-9,2,1,4,3,2,2,2,1,-7,-7,-7,-7,-7,1,1,1,1,0,1,1,1,5,10,1,3,3,1,2,-7,-7
29579,63.0867,-8,0.0142,-0.48,0.54,63.22,2,0.43,0.56,0.93,2.5,4.0,4.0,3.5,-0.4345,3,1,1,2,2,3,2,2,1,2,2,2,2,1,1,1,-7,-7,-7,-7,-7,1,1,0,1,1,1,0,1,10,10,1,2,3,1,4,-8,-8
29586,62.0861,4,0.8328,0.85,-1.02,56.3099,5,0.89,-0.35,1.28,3.5,3.5,3.5,3.5,0.8906,3,2,1,1,1,3,1,1,1,2,2,1,1,1,1,1,-7,-7,-7,-7,-7,1,0,1,1,1,1,1,1,10,8,2,1,2,2,2,0,-7
29587,58.1405,4,0.1586,0.01,1.64,63.641,5,0.24,1.75,-1.26,2.0,3.5,2.5,2.5,0.8941,1,2,2,1,2,1,3,6,2,1,1,3,2,2,1,1,-7,-7,-7,-7,-7,1,1,1,1,1,0,0,0,15,4,3,1,1,1,2,-8,-8
29589,41.1496,4,0.5764,1.34,-1.82,49.614,5,0.04,1.38,0.29,3.5,2.0,2.0,2.5,0.9243,1,2,3,3,4,4,4,4,4,4,2,2,1,1,2,1,-7,-7,-7,-7,-7,2,1,1,0,0,1,1,1,5,5,1,1,2,1,2,1,0
29590,75.7764,7,1.7462,-0.66,-7.0,74.6211,7,1.02,0.96,0.93,3.0,3.0,3.5,3.5,1.6251,1,1,1,-7,5,2,2,-9,1,1,1,2,1,1,1,1,-7,-7,-7,-7,-7,2,0,0,1,0,0,0,1,10,3,1,1,1,1,1,-7,-7
29591,64.2085,3,0.5367,-7.0,-1.44,73.8695,5,0.79,-7.0,-7.0,4.0,4.0,4.0,4.0,0.1594,3,1,-7,1,1,2,2,2,2,1,2,1,2,1,1,1,-7,-7,-7,-7,-7,1,1,0,1,1,1,1,1,15,3,2,4,3,2,1,1,0
29594,46.3061,-8,-0.5088,-0.16,0.16,-8.0,-8,-8.0,-8.0,-8.0,3.0,3.5,3.5,3.0,-8.0,1,1,2,2,3,1,3,1,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,0,1,0,0,1,0,0,2,5,1,2,2,2,3,1,0
29597,62.8694,4,0.5889,-7.0,0.54,60.2248,6,-0.31,-1.5,-7.0,3.0,3.5,4.0,3.5,0.9776,3,2,-7,1,1,2,2,2,3,2,2,4,1,3,1,1,-7,-7,-7,-7,-7,1,0,1,1,1,1,0,1,8,1,1,1,1,1,1,1,0
29601,68.2353,4,0.5053,0.01,0.86,67.0433,5,0.87,-1.39,1.71,2.5,3.5,3.5,3.5,0.6833,3,1,2,2,2,2,1,2,3,1,2,2,1,1,1,1,-7,-7,-7,-7,-7,1,0,1,1,0,1,1,1,12,5,3,2,2,2,2,1,0
29604,52.3281,2,-0.1996,0.5,1.7,64.9689,2,1.06,0.71,1.36,4.0,3.5,3.5,3.5,-0.236,2,1,4,4,4,1,2,2,2,1,2,1,1,1,1,1,-7,-7,-7,-7,-7,1,1,1,1,1,0,0,0,15,4,3,1,1,1,2,-8,-8
29608,58.9707,5,1.4156,0.19,-9.0,58.8163,5,1.02,0.19,0.61,0.5,2.5,3.0,2.5,1.2889,1,1,2,2,3,2,1,1,2,1,1,2,1,1,1,1,-7,-7,-7,-7,-7,1,1,1,1,1,1,1,1,10,5,2,2,2,2,1,1,1
29609,50.1562,4,0.3355,0.49,-1.51,-8.0,-8,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,-8.0,0,2,1,2,2,3,-9,1,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,2,0,1,1,0,1,1,1,15,2,1,1,2,1,4,-7,-7
29610,54.074,5,0.2941,-0.16,0.16,53.8814,7,0.91,-0.6,-0.4,3.5,3.0,3.5,3.0,0.8641,1,1,1,1,1,3,1,-9,1,1,3,1,1,1,1,1,-7,-7,-7,-7,-7,1,1,0,1,0,1,1,1,3,2,2,2,3,3,1,-7,-7
29612,-8.0,3,-8.0,-8.0,-8.0,50.9547,4,0.33,-9.0,-0.4,2.0,3.0,3.0,3.0,0.7673,0,-8,-8,-8,-8,-8,-8,-8,-8,5,1,2,1,1,1,1,-7,-7,-7,-7,-7,1,0,0,1,0,0,1,1,10,5,3,3,2,2,2,1,0
29613,-8.0,-8,-8.0,-8.0,-8.0,55.6067,6,0.07,-0.21,0.77,2.5,3.0,3.5,3.0,0.5112,2,-8,-8,-8,-8,-8,-8,-8,-8,1,4,3,1,2,1,1,-7,-7,-7,-7,-7,1,1,1,1,0,1,0,1,10,2,2,2,2,2,2,1,1
29614,49.9958,-8,0.1086,-0.27,0.16,51.5476,4,0.7,0.19,-9.0,2.0,2.5,2.5,2.5,0.1087,0,2,2,2,2,1,5,1,6,2,2,2,1,1,1,1,-7,-7,-7,-7,-7,1,0,1,1,1,0,0,1,10,9,1,1,2,1,2,-7,-7
29615,45.5195,3,0.5736,-0.34,-1.89,42.4573,3,-0.44,-1.24,-0.4,-8.0,-8.0,-8.0,-8.0,-0.2169,1,3,1,1,1,4,1,2,2,2,2,5,2,2,1,1,-7,-7,-7,-7,-7,1,1,0,1,0,1,1,1,5,2,1,1,1,1,1,-8,-8
29617,59.5077,7,1.2773,1.34,0.54,60.2849,7,0.89,0.84,1.08,2.5,3.0,3.0,3.0,1.0582,3,1,2,2,3,4,1,1,1,2,2,1,1,1,1,1,-7,-7,-7,-7,-7,2,1,1,0,0,1,1,1,5,5,1,1,2,1,2,1,0
29622,59.8384,2,-0.1484,-1.01,0.16,63.0087,2,0.17,-0.99,-0.76,1.0,1.0,2.5,2.0,-0.0246,2,1,1,1,3,1,3,1,4,4,2,3,1,1,1,1,-7,-7,-7,-7,-7,1,0,0,0,0,1,1,1,20,3,2,3,2,1,2,1,0
29623,47.62,-8,0.0521,1.02,0.93,-8.0,-8,-8.0,-8.0,-8.0,1.0,2.0,2.0,2.5,-8.0,1,2,1,1,1,1,1,1,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1
29628,51.8716,-8,-0.3431,-0.18,-0.23,63.7575,2,0.2,-0.31,-0.47,2.0,4.0,3.5,3.5,-0.2629,1,2,1,1,2,2,4,1,1,2,2,3,1,1,2,1,-7,-7,-7,-7,-7,1,0,0,1,1,0,0,1,5,5,2,2,2,1,2,1,1
29629,46.1069,-8,0.179,0.59,0.99,34.0511,2,0.7,-7.0,-7.0,2.5,1.5,2.0,1.5,-0.1972,0,1,2,2,2,1,6,1,1,2,2,2,1,1,1,1,-7,-7,-7,-7,-7,1,0,0,1,0,1,1,1,8,2,1,2,2,1,2,-8,-8
29630,30.6143,-8,-1.0921,0.19,-0.56,41.0213,1,-1.31,-1.1,-0.36,1.5,3.0,2.0,2.0,-1.1419,1,1,1,1,1,6,1,1,1,3,3,3,3,3,2,1,-7,-7,-7,-7,-7,1,1,1,1,0,1,1,1,12,5,3,3,3,2,2,1,0
29632,45.2782,2,-0.8561,0.19,-7.0,48.9073,2,0.7,-0.85,-7.0,2.0,3.0,3.0,2.5,-0.5417,0,1,1,-7,2,1,2,1,1,2,2,2,1,1,1,1,-7,-7,-7,-7,-7,1,0,0,0,0,0,0,1,20,10,2,4,3,3,2,1,1
29633,66.2014,4,0.8851,1.41,-0.23,67.9671,5,0.33,-0.08,0.34,4.0,4.0,3.5,4.0,0.261,3,1,1,1,1,2,1,1,1,2,2,4,1,1,1,1,-7,-7,-7,-7,-7,1,0,1,0,0,0,1,1,5,5,2,2,3,2,2,-7,-7
